Type,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female,7564,7564
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC,Male,10125,11790
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC,Female,17142,17655
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Male,4699,5550
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female,7762,7762
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Male,1852,1872
Mains,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female,2642,2642
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",GEN,Male,44282,49194
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",GEN,Female,43385,57290
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Male,7345,7493
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female,8951,8951
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC,Male,13562,15492
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC,Female,21366,22138
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Male,7109,7411
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Female,10330,10330
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Male,2526,2834
Mains,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Female,3503,3540
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",GEN,Male,48792,52201
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",GEN,Female,60059,61983
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Male,7653,7800
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Female,9111,9111
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",OBC,Male,15324,16073
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",OBC,Female,22505,22728
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Male,6680,7664
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Female,9587,9587
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",ST,Male,2695,2841
Mains,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",ST,Female,4225,4225
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",GEN,Male,45806,54058
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",GEN,Female,60435,60435
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",OBC,Male,15363,16193
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",OBC,Female,23548,23548
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Male,7555,7555
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female,10449,10449
Mains,National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Male,2449,2591
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Male,13382,22196
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Female,31953,33161
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,7394,7791
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,12503,13591
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,1936,2431
Mains,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,1035,1035
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Male,33157,40990
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GEN,Female,43453,43453
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Male,11373,11454
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC,Female,17654,19537
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,Male,5435,5693
Mains,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",ST,Male,2046,2046
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Male,32313,35394
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Female,40321,40321
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Male,10143,10154
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Female,15727,17203
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,Male,3514,4390
Mains,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Male,2002,2002
Mains,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",GEN,Male,43249,47258
Mains,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",GEN,Female,54580,58990
Mains,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC,Male,14757,15307
Mains,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Male,7105,7105
Mains,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female,4181,4181
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",GEN,Male,50587,55417
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",GEN,Female,57639,57639
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Male,8409,8671
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female,9533,9533
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OBC,Male,15929,16308
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",OBC,Female,21739,21739
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Male,7993,8067
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female,10166,10166
Mains,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Male,2202,2202
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Male,24409,25609
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Female,33831,33831
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Male,4246,4850
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female,5583,5583
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,7729,8172
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,15090,15090
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,3087,3161
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female,5886,5886
Mains,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,1136,1136
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",GEN,Male,39251,44246
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",GEN,Female,50377,50377
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Male,7070,7471
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female,7692,7692
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC,Male,12835,13168
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC,Female,17680,17680
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Male,5642,6244
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female,8206,8206
Mains,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Male,2439,2439
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Male,31311,34837
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Female,46730,46730
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Male,5840,6202
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Female,7492,7492
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Male,9548,10289
Mains,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC,Female,16253,16253
